url,size,title,price,location
https://sfbay.craigslist.org/eby/apa/5512389024.html,/ 2br - 1100ft2 - ,2-bed large 2 blocks N. UC Berkeley secured remodeled clean avail 6/1,$3499,  (berkeley north / hills)   pic 
https://sfbay.craigslist.org/eby/apa/5517624398.html,/ 2br - 681ft2 - ,Move In This Summer!!,$4126,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5512744948.html,/ 2br - ,6/1 Beautiful 2 Bedroom in Luxury Telegraph Gardens Building!!! H/W Fl,$3595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517605750.html,/ 2br - 683ft2 - ,Beautifully Renovated Two Bedroom!!,$4531,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5517595185.html,/ 2br - 1088ft2 - ,Sweet Remodeled Two Bedroom Available Now!,$3795,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507974759.html,/ 2br - 967ft2 - ,WHAT?! Only $99 Down to Lease this 2 BR!!,$3684,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517570865.html,/ 471ft2 - ,Simply Stunning Studio!,$2639,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5509411988.html,/ 1br - 596ft2 - ,JUST REDUCED: 1 BR LOFT!,$2921,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5501908186.html,/ 500ft2 - ,STUDIO APARTMENT AVAILABLE!!,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5506737874.html,/ 423ft2 - ,SPRING INTO SAVINGS! on a studio apt home!,$2509,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517557520.html,/ 2br - 675ft2 - ,Recently Remodeled 2 Bedroom,$2200,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5517556180.html,/ 600ft2 - ,Spacious Studio Near Gourmet Ghetto,$1800,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517555186.html,/ 500ft2 - ,Studio apartment in Downtown Berkeley available June 1st,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517553617.html,/ 600ft2 - ,Large Studio near Gourmet Ghetto,$1800,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517541414.html,/ 1br - 540ft2 - ,Quiet private inlaw North Berkeley hills,$1450,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517536277.html,/ 3br - 1200ft2 - ,Furnished Three Bedroom in North Berkeley,$5000,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517525727.html,Not Listed,Large Studio in Beautiful Victorian - 2807 Shattuck,$1550,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5501392284.html,/ 2br - 900ft2 - ,Top Floor, 2 Story, 2 Bedroom Near Gourmet Ghetto & Cal,$2900,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517518775.html,/ 1br - 700ft2 - ,Watergate Modern Large 1 BR,$2295,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517498480.html,/ 3br - 1168ft2 - ,3 Bedroom Coming Soon!,$3473,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517487978.html,/ 1br - 736ft2 - ,OPEN HOUSE TONIGHT @ 3900 ADELINE - All Units / Brand New Community,$2550,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517486462.html,Not Listed,WALK TO CAMPUS! N. Side studio. 2 blks to UCB,$1995,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517482267.html,/ 2br - 935ft2 - ,2 Bedroom Coming Soon!!,$3047,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517474239.html,/ 575ft2 - ,Studio Coming soon!,$2157,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5508717328.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5508716996.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5508716644.html,/ 1br - ,1 BD available in 2 BD apartment, Deck, Spacious, Close to Campus,$1250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5513914024.html,/ 5br - 5117ft2 - ,Piedmont Estate for Lease,$15000,  (Piedmont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517450359.html,/ 530ft2 - ,Studio Coming soon!,$2203,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5513992899.html,/ 2br - 700ft2 - ,Spacious 2BR Apt in Rockridge area, on Alcatraz Ave @ Telegraph,$2250,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5495807550.html,/ 2br - 700ft2 - ,Fantasic 2 BD 1 BATH Apt on Ave @ Oregon St. Close to UCB,$2100,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495806745.html,/ 2br - 700ft2 - ,Spacious 2BR Apt close to UCB on 6th Ave @ University Ave,$2100,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5504693525.html,/ 2br - ,Wonderful Two Bedroom-Great Location,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517431670.html,/ 1br - 750ft2 - ,Quiet Private Garden Apartment by creek/canyon,$2200,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5505389803.html,/ 3br - ,Spacious 3BD Duplex,$2750,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517415742.html,/ 1br - ,Live-Aboard Sail Boat w/slip - 20K,$315,  (emeryville)   pic 
https://sfbay.craigslist.org/eby/apa/5517382654.html,/ 2br - 1158ft2 - ,Beautiful 2BR 2BA condo in gated community near Caldecott tunnel,$2900,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517384376.html,/ 2br - 1090ft2 - ,Brand new luxury 2 Bdrm,2 ba 1090 Sqft,$4500,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5492474256.html,/ 1br - ,short term lease!! 1 Bed AVL NOW- Close to Campus: r4,$2095,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5492478426.html,/ 3br - ,Modern 3 Bed / 1 Bath Remodel AVL NOW! Ward C (Short Term),$3595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5492482712.html,/ 1br - ,Beautiful Loft-Style One Bedroom AVL April 15: B312,$2450,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503347862.html,/ 2br - 1019ft2 - ,bedroom/2 bath condo in Oakland's Rose Garden neighborhood!,$2600,  (oakland piedmont / montclair)   pic map 
https://sfbay.craigslist.org/eby/apa/5483780609.html,/ 2br - 875ft2 - ,Nice House in Berkeley,pets ok,$3250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517376226.html,/ 2br - ,2 HUGH BEDROOMS,2 BATH. OPEN HOUSE 4/1: 5:30-6.,$3355,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517375795.html,/ 2br - ,Central Berkeley, 2br/1ba; great location,$2100,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517372022.html,/ 1br - ,1 Bd 1 Ba Apartment next to Willard Park!!,$1600,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517343534.html,/ 2br - 1256ft2 - ,PENTHOUSE ON THE 9TH FLOOR WITH A VIEW OF THE BAY AND BERKELEY SKYLINE,$6700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517358582.html,/ 3br - ,Great 3 bedroom, 2 bath OPEN HOUSE 4/1 5:30-6!!,$3675,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5487086768.html,/ 2br - 650ft2 - ,Clean & Bright Corner Apt. Unit in Albany,$2000,  (albany / el cerrito)   map 
https://sfbay.craigslist.org/eby/apa/5517346185.html,/ 2br - 1190ft2 - ,Newly renevated 2 Bd, 1 Ba single family home in bikers paradise!!,$3200,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5512448373.html,/ 2br - 1100ft2 - ,Charming Cottage 1/2 Block North of the UC Bekeley Campus,$4000,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5503197116.html,/ 2br - 900ft2 - ,Spacious, Perfectly Maintained Top Unit,$2650,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517337357.html,/ 1br - 800ft2 - ,2541 Dana#2 close to UC available in May,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517313607.html,/ 1br - 750ft2 - ,Large One Bedroom Hardwood Floors,$2500,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5517280387.html,/ 1br - 1700ft2 - ,30-day (April) Lease, Master BR in 2BR/2BA near Piedmont Ave/Kaiser,$1500,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5514042761.html,/ 2br - ,Enormous two bedroom that has been completely refurbished,$3350,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5497381041.html,/ 400ft2 - ,NICE STUDIO FOR RENT,$1795,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5505155845.html,/ 2br - 980ft2 - ,Spacious, Perfectly Maintained Top Unit,$2650,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517251696.html,/ 2br - ,Just remodeled 2 bed/1 bath in El Cerrito,$2200,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5506322100.html,/ 1br - ,THE DELAWARE 1 Bedroom April Move-In,$2450,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517234407.html,/ 1br - ,THE DELAWARE 1 Bedroom,$2250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517182153.html,Not Listed,Spacious Berkeley Studio Walk to UC,$1950,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5476609647.html,/ 2br - 750ft2 - ,All new 2bd/1ba pets, pkg, yard, w/d, must see!,$2195,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517159688.html,/ 1br - 400ft2 - ,Lovely Furnished Garden Cottage for Rent,$2000,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517133837.html,/ 2br - 1399ft2 - ,Town Home Apartment in Emeryville - 2 bed/ 2.5 bath,$3350,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517135239.html,/ 2br - 980ft2 - ,Spacious, Perfectly Maintained Top Unit,$2650,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517134736.html,/ 1br - 676ft2 - ,Oak Walk Apartments in Emeryville - 1 Bedroom,$2330,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5517132382.html,/ 3br - 1288ft2 - ,Oak Walk Apartments in Emeryville - 3 Bedrooms and 2 Full Size Baths,$3600,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5503041585.html,/ 2br - ,Open Sun 4/3 @ 3:45pm Updated Poolside Apt 1/2 Block 2 Whole Foods,$2695,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507939513.html,/ 4br - ,Amazing Berkeley Hills House For Rent! Open Sunday!,$5750,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5507920371.html,/ 3br - ,Amazing Fully Remodeled Berkeley Apartment For Rent! Open SUN 4/1!,$3595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5513706371.html,/ 1br - ,Beautiful Room For Rent In Charming House! Showing Thursday,$1195,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5500500602.html,Not Listed,Huge studio onc block from UC Grad School. All utilies incl.Moveinnow*,$1695,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517084711.html,/ 1br - 788ft2 - ,Close to Safeway, Target, BART, and Shopping!,$2895,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5477170140.html,/ 1br - ,Huge Onebedroom near cal Campus. Open House Sunday @1pm,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5477150662.html,/ 2br - ,Huge 2bed w/o livingroom. One block from UC gradschool. June 1st.***,$2495,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5508368123.html,/ 1br - ,Walk to UC Berkeley Campus * Secure Building * Owner Pays Wtr/Heat,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5501855045.html,/ 1br - ,Enjoy Berkeley Northside's Gourmet Ghetto, WALK TO UC BERKELEY CAMPUS,$2595,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5501969486.html,/ 2br - ,Southside 2 bed/2bath Unit with On-Site Manager and POOL,$2990,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5513638395.html,/ 1br - ,Great Northside Unit near UC Campus and Berkeley Gourmet Ghetto,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5510922477.html,/ 3br - 1200ft2 - ,Bay Area Fully Furnished Temporary House for Berkeley Scholars,$5950,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5510922068.html,/ 2br - 1000ft2 - ,Bay Area Furnished Temporary Apartment - Berkeley Scholars,$4450,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5503644850.html,/ 2br - 780ft2 - ,North Berkeley heart of Gourmet Ghetto,$3400,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517082738.html,/ 3br - 885ft2 - ,Top Floor Gourmet Ghetto Apartment w/ Parking Available June 1,$3450,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5505158481.html,/ 1br - ,Apartments at Bearhouse- Southside, 4 Blocks to UCB,$1600,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517005157.html,/ 2br - 961ft2 - ,Upgraded 2-Bedroom Apartment Available Now!!,$3390,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5501592627.html,/ 2br - 950ft2 - ,Great 2 Bedroom in Prime Berkeley Location,$3250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5493311351.html,/ 2br - ,2ND FL, BRIGHT,SUNNY, QUIET, WARM, NO PARKING W/APT. & 1 BLOCK TO UCB!,$3625,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5493302324.html,/ 2br - ,1ST FL, 2/1, REMODELED, BRIGHT, QUIET, NOPARKING SPACE, 1 BLOCK TO UCB,$3575,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5517030813.html,/ 2br - 850ft2 - ,Upscale Kitchen & Bath, 10 Min. Walk to EC Plaza BART, Quiet, Spacious,$2200,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5517021696.html,/ 4br - 1505ft2 - ,Great 4Bd, 2Ba Home in Northbrae / Gourmet Ghetto,$4500,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5517021546.html,/ 3br - ,Charming Rockridge Craftsman,$3900,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5512098059.html,/ 2br - 610ft2 - ,2 Bed 1 Bath- Unit 114,$2700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5512101808.html,/ 2br - 1100ft2 - ,2 Bed 2.5 Bath Townhome- Unit 225,$3120,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5512369150.html,/ 2br - 705ft2 - ,2 Bed 1 Bath- Unit 212,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5506272312.html,/ 2br - 705ft2 - ,2 Bed 1 Bath- Unit 212,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5502252873.html,/ 2br - 1100ft2 - ,2 Bed 2.5 Bath Townhouse- Unit 225,$3120,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495555476.html,/ 2br - 1100ft2 - ,2 Bed 2.5 Bath Townhouse- Unit 225,$3120,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5506764268.html,/ 2br - ,2 Bed 1 Bath Recently Renovated -- For RENT,$2100,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507077124.html,/ 2br - 1100ft2 - ,House 2+Bedroom N. Berkeley Craftsman,$4000,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5516993658.html,/ 1br - 800ft2 - ,Furnished apartment in north Berkeley,$3000,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516991105.html,/ 1br - 500ft2 - ,$1800/ 1 br-cottage,$1800,  (oakland piedmont / montclair)   map 
https://sfbay.craigslist.org/eby/apa/5516974118.html,Not Listed,June 1-On-Site Resident Manager Great Apt Close to Campus New Unit,$995,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507264443.html,/ 2br - 1560ft2 - ,Fully Furnished House Available May 19th 2016, 2 months+; Walk to UC,$4000,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5495553577.html,/ 2br - 620ft2 - ,2 Bed 1 Bath- Unit 206,$2700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495550973.html,/ 2br - 705ft2 - ,2 Bed 1 Bath- Unit 206,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495516059.html,/ 2br - 610ft2 - ,2 bed 1 bath- Unit 114,$2700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495512463.html,/ 2br - 610ft2 - ,2 Bed 1 Bath- Unit 114,$2700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495508623.html,/ 2br - 705ft2 - ,2 bed 1 bath - Unit 212,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503089352.html,/ 2br - 705ft2 - ,2 bed 1 bath- Unit 206,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5498728959.html,/ 2br - 1100ft2 - ,2 Bed 2.5 Bath Townhouse- Unit 225,$3120,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5498730624.html,/ 2br - 705ft2 - ,2 bed 1 bath- Unit 206,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5498672675.html,/ 2br - 610ft2 - ,2 Bed 1 Bath- Unit 114,$2700,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5512428963.html,/ 2br - 705ft2 - ,2 bed 1 bath - Unit 206,$2750,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5505106458.html,/ 2br - 813ft2 - ,Available NOW! 2BD in Great Location & $500 off 2nd Month Rent!!,$2900,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516963379.html,/ 1br - 1000ft2 - ,BRAND NEW LOFTS IN GREAT LOCATION,$2750,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5516962656.html,/ 1br - 1000ft2 - ,WHEELCHAIR ACCESSIBLE SINGLE STORY LOFT,$2750,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5493874974.html,/ 2br - 688ft2 - ,Move in: May 6th (Downtown Berkeley),$3420,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5484139443.html,Not Listed,studios, 1 bedrooms, and 2 bedrooms near Cal,Not Listed,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5478016033.html,Not Listed,(%)(%)(%) BEAT THE DORM SWARM...Apts only two blocks to campus,Not Listed,  (berkeley)   map 
https://sfbay.craigslist.org/eby/apa/5476836940.html,/ 2br - ,@@@2 BEDROOM APARTMENTS WALKING DISTANCE TO CAL@@@,$3495,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5476819834.html,Not Listed,**SPACIOUS STUDIO TWO BLOCKS FROM CAL CAMPUS**,$1845,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5476818904.html,Not Listed,###1 BEDROOMS NEAR UC CAMPUS###,$2194,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5482915277.html,/ 2br - 1134ft2 - ,Elegant & Modern Townhouse, on Emeryville border,$2750,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5495494657.html,/ 3br - ,Beautiful 3Bd/2Ba Separate Cottage Newly Renovated/Painted - Call for,$3200,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5495484432.html,/ 3br - ,Beautiful 3Bd/2Ba Separate Cottage Newly Renovated/Painted - Call for,$3200,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5509965387.html,/ 1br - 740ft2 - ,Stunning Upper Floor 1BR/1BA - Brand New!!,$2950,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507855536.html,/ 2br - 813ft2 - ,Available now 2BD 1 Bath 6 min drive to UCB & $500 off 2nd Month,$2900,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5478639369.html,Not Listed,FABULOUS RESTORED EDWARDIAN-WALK TO CAMPUS! INTERNATIONAL FRIENDLY!,$3300,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5506298096.html,/ 3br - 840ft2 - ,3 bdrm, 2 bath unit next to the beautiful Ohlone Greenway!</,$2450,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5516886263.html,/ 2br - 1090ft2 - ,Brand new 2BR units Open House Anytim Dwntwn Berkeley close to Bart/UC,$3995,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5474697442.html,Not Listed,Southside 2 bd/2bth Unit close to UC Berkeley Campus,$2990,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5476529399.html,/ 2br - 800ft2 - ,2 Bedroom Triplex Near Lake Merritt (805),$1700,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5474686399.html,/ 1br - ,Sparkling Northside unit very close to the UC Berkeley Campus ~,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5503557222.html,/ 2br - ,Go Bears! SOUTHSIDE CLOSE TO CAMPUS 2 bed/2 bath unit with POOL,$2990,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5492853793.html,/ 1br - ,Gorgeous Northside Unit * Walk to UC Berkeley Campus,$2595,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5512575030.html,/ 1br - ,Northside, Walk to UC Berkeley Campus......Owner pays Heat and Water!,$2595,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5507158618.html,/ 1br - ,1 bedroom, 1 Bath, 1 Carport Space, 1 Block to BART & E.C. Plaza,$1600,  (albany / el cerrito)   pic map 
https://sfbay.craigslist.org/eby/apa/5516850612.html,Not Listed,3841 Market Street - Newly Renovated,$1924,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5516849191.html,/ 2br - 562ft2 - ,OPEN HOUSE 04/01/16, 12:30PM-1PM Gound floor 2bd/1bath with patio,$2850,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5511324050.html,Not Listed,New construction Studio w/ patio & all new appliances!,$1900,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5516845876.html,/ 2br - ,3845 Market Street - Newly Renovated,$2674,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5516839035.html,/ 2br - 605ft2 - ,OPEN HOUSE FRIDAY 04/01/16, 1PM-2PM Renovated 2bd/1bath with hardwood,$2850,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5504915857.html,/ 2br - 800ft2 - ,Spacious corner unit close to everything!,$2600,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516816025.html,/ 2br - ,re: Search Apartment Listings by Vacating Tenants,$2150,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516830985.html,Not Listed,Huge studio one block from UC Grad school. All Utilities paid.,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516827892.html,/ 1br - ,Onebedroom Close to Clark Kerr. All Utilities Paid.***,$1895,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5513340016.html,/ 2br - ,Great Remodeled Apt. in top location; few blocks to UCB,$3300,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5511175546.html,/ 3br - 1200ft2 - ,Remodeled, sunny 3-bed, 2 bath Apartment; just south of UCB,$4250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516820192.html,/ 1br - ,terrific apartment, great location- Open Friday 10 till 2pm,$1895,  (oakland north / temescal)   pic map 
https://sfbay.craigslist.org/eby/apa/5512982677.html,/ 2br - 1000ft2 - ,HEART OF ROCKRIDGE! THIS IS IT! 63RD AND COLLEGE AVE. AVAIL MAY 1ST!,$4250,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5516818787.html,/ 4br - ,2851 Helen Street - Newly Renovated,$3958,  (oakland west)   pic map 
https://sfbay.craigslist.org/eby/apa/5516791216.html,/ 2br - 1036ft2 - ,Gorgeous 2-Bedroom Apartment Available Now!,$3255,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5516805860.html,/ 1br - 420ft2 - ,OPEN HOUSE FRIDAY 04/01/16, 1PM-2PM Renovated 1bd/1bath with hardwood,$1650,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5476351158.html,/ 1br - 750ft2 - ,1Bedroom/1BA Apartment 1039 45th - Emeryville,$2495,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5485404246.html,/ 800ft2 - ,Studio/1BA Apartment 1039 45th - Emeryville,$1795,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5495867741.html,/ 1br - 869ft2 - ,Large beautiful flat in charming Normandy Village,$3000,  (berkeley north / hills)   pic map 
https://sfbay.craigslist.org/eby/apa/5503775718.html,/ 2br - 789ft2 - ,2BR Downtown Berkeley close to BART and UC BERKELEY,$3830,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5504497053.html,/ 3br - 1600ft2 - ,Renovated Craftsman House 3BR/2BA private backyard, deck & parking,$4490,  (oakland lake merritt / grand)   pic map 
https://sfbay.craigslist.org/eby/apa/5516735175.html,Not Listed,Studio near Unit 2-3 blocks from Campus,$1750,  (berkeley)   pic 
https://sfbay.craigslist.org/eby/apa/5516722357.html,/ 4br - 1750ft2 - ,4 bed/2 bath Orinda Home with Beautiful Views,$4000,  (lafayette / orinda / moraga)   pic map 
https://sfbay.craigslist.org/eby/apa/5509889815.html,/ 2br - 1144ft2 - ,Pano. Bay View/PPP Hi-Rise,$3200,  (emeryville)   pic map 
https://sfbay.craigslist.org/eby/apa/5504558761.html,/ 2br - 1100ft2 - ,Spacious 2Bedroom/1 Bath Apartment in Rockridge,$2695,  (oakland rockridge / claremont)   pic map 
https://sfbay.craigslist.org/eby/apa/5516675151.html,/ 1br - ,1 Bd/1Ba Blocks to Ashby Bart Station,$1800,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5516662708.html,/ 2br - 900ft2 - ,2 story living space, Convenient location,$2250,  (berkeley)   pic map 
https://sfbay.craigslist.org/eby/apa/5502137134.html,/ 300ft2 - ,*Open House* Saturday April 2nd - Studio Cottage Garden Setting,$1600,  (oakland rockridge / claremont)   pic map 
